"l1","l2","train.mse","validate.mse","code"
20,0.4,975.703644279801,803.349772465603,"TFT"
0,0.5,872.145134958173,793.440107098222,"TFT"
2,0.5,895.668432884321,794.224797443702,"TFT"
4,0.5,916.898781944194,797.051342197133,"TFT"
6,0.5,934.709459861393,799.14923125416,"TFT"
8,0.5,948.216982495776,800.124712607884,"TFT"
10,0.5,958.898116976772,800.81343719402,"TFT"
12,0.5,966.098464084188,802.128263901402,"TFT"
14,0.5,969.795492479982,802.2828777106,"TFT"
16,0.5,972.325207170404,802.520442669368,"TFT"
18,0.5,976.252871970754,804.058836934263,"TFT"
20,0.5,979.536620229092,805.306184599609,"TFT"
0,0.6,886.621090446985,793.941037773806,"TFT"
2,0.6,907.549115629042,796.363724037815,"TFT"
4,0.6,926.836649131107,798.14234625093,"TFT"
6,0.6,942.103439423065,800.485694006914,"TFT"
8,0.6,954.445804141656,801.187813083384,"TFT"
10,0.6,963.868484070281,802.362878124012,"TFT"
12,0.6,969.893260253941,803.271793289371,"TFT"
14,0.6,972.925416966651,803.384280495362,"TFT"
16,0.6,975.837113210781,804.108248883488,"TFT"
18,0.6,979.610469143402,805.709072940561,"TFT"
20,0.6,982.856594914735,807.01754258205,"TFT"
0,0,407.143211051423,1247.84667706909,"FFT"
2,0,570.506884966941,914.908051963203,"FFT"
4,0,688.61216722053,870.754104225104,"FFT"
6,0,767.752995424796,835.732429817591,"FFT"
8,0,827.021062651979,815.722718418801,"FFT"
10,0,873.262598289756,806.224356279811,"FFT"
12,0,906.923075342668,801.834466997796,"FFT"
14,0,928.258128968157,796.815371265973,"FFT"
16,0,939.543559488406,795.843102212754,"FFT"
18,0,946.074394386749,795.444991182562,"FFT"
20,0,952.068661663223,796.908244558316,"FFT"
0,0.1,717.674888747417,812.484526373031,"FFT"
2,0.1,778.953530740128,803.148349211673,"FFT"
4,0.1,829.195591522418,800.629232332023,"FFT"
6,0.1,868.795445613396,801.043540372242,"FFT"
8,0.1,898.094151887812,799.808715281052,"FFT"
10,0.1,921.214521278963,799.781748651177,"FFT"
12,0.1,938.077665598187,798.869755825668,"FFT"
14,0.1,949.243426102686,800.173903382443,"FFT"
16,0.1,954.5711459374,800.781724329157,"FFT"
18,0.1,959.328273989085,800.477203189323,"FFT"
20,0.1,962.719505534283,801.0009812458,"FFT"
0,0.2,793.071352181338,798.85307705535,"FFT"
2,0.2,834.696959957136,797.548539666475,"FFT"
4,0.2,870.521951370382,799.761125765231,"FFT"
6,0.2,898.607176029947,800.876685609386,"FFT"
8,0.2,921.704840671329,801.067666229975,"FFT"
10,0.2,938.920171844708,801.801763695627,"FFT"
12,0.2,951.674824022797,802.291192498549,"FFT"
14,0.2,959.250588898938,803.296232761879,"FFT"
16,0.2,963.314592141756,803.644706618486,"FFT"
18,0.2,966.406200888013,803.428941459622,"FFT"
20,0.2,970.258912789482,804.314482113895,"FFT"
0,0.3,832.573127064256,799.212967503419,"FFT"
2,0.3,865.106354823645,799.042713631894,"FFT"
4,0.3,893.468712166944,800.381561404976,"FFT"
6,0.3,916.584455862512,801.620449471116,"FFT"
8,0.3,935.849192809505,802.757563167614,"FFT"
10,0.3,949.938436315095,803.975415392913,"FFT"
12,0.3,960.126320775781,804.429866339517,"FFT"
14,0.3,965.679971950881,805.168064221465,"FFT"
16,0.3,968.851415247839,805.480119923772,"FFT"
18,0.3,972.006012807884,805.778458759727,"FFT"
20,0.3,975.711757112031,806.735627775921,"FFT"
0,0.4,858.264751614242,799.585213489558,"FFT"
2,0.4,885.440850707862,799.247604256772,"FFT"
4,0.4,909.347311595715,801.968450687052,"FFT"
6,0.4,930.002053492064,803.389286666835,"FFT"
8,0.4,945.354447785797,804.618850062794,"FFT"
10,0.4,957.447196109438,805.042276768279,"FFT"
12,0.4,966.095651531092,806.100882821414,"FFT"
14,0.4,970.443249939143,806.631824327094,"FFT"
16,0.4,973.105095064407,806.648520261431,"FFT"
18,0.4,976.674593059127,807.693569549143,"FFT"
20,0.4,980.053826643289,808.696829684659,"FFT"
0,0.5,877.127399370108,799.697117401999,"FFT"
2,0.5,900.459401673412,800.240234586887,"FFT"
4,0.5,921.641459758826,802.889302220016,"FFT"
6,0.5,939.400792704684,805.063500865297,"FFT"
8,0.5,952.841355625789,805.965015158959,"FFT"
10,0.5,963.43296098282,806.394832507394,"FFT"
12,0.5,970.562118973102,807.60803475706,"FFT"
14,0.5,974.148263839381,807.763231409799,"FFT"
16,0.5,976.745217761984,807.994361650193,"FFT"
18,0.5,980.588127942469,809.393166079048,"FFT"
20,0.5,983.830000713264,810.479361593613,"FFT"
0,0.6,891.453001079628,800.042152399359,"FFT"
2,0.6,912.214801457635,802.153415495083,"FFT"
4,0.6,931.489988052491,803.856407131254,"FFT"
6,0.6,946.684685998791,806.126241905082,"FFT"
8,0.6,958.962463258899,806.753467750186,"FFT"
10,0.6,968.268158066183,807.782032352695,"FFT"
12,0.6,974.220697572072,808.628819292563,"FFT"
14,0.6,977.188099569161,808.675574206578,"FFT"
16,0.6,980.143234738419,809.343433378964,"FFT"
18,0.6,983.82104404234,810.788984599966,"FFT"
20,0.6,987.01843573039,811.978367899433,"FFT"
0,0,782.316055306724,996.992171680252,"TTF"
2,0,787.155264678623,924.696467969217,"TTF"
4,0,798.535695186731,883.019314487063,"TTF"
6,0,808.459240385598,860.606571362757,"TTF"
8,0,818.703008297045,845.391148695171,"TTF"
10,0,829.112993167,832.8741688512,"TTF"
12,0,839.955214568638,823.241592365548,"TTF"
14,0,851.099579136462,816.088860239605,"TTF"
16,0,861.313151237186,811.691273379168,"TTF"
18,0,870.2046751838,808.225295549714,"TTF"
20,0,877.182884228448,803.921962527672,"TTF"
0,0.1,810.657687535069,861.705676715268,"TTF"
2,0.1,817.313764911033,848.361990670541,"TTF"
4,0.1,825.050704034306,838.158108063006,"TTF"
6,0.1,833.114290233163,828.86338653073,"TTF"
8,0.1,841.330828824835,821.147017437108,"TTF"
10,0.1,849.556426577432,814.849220966154,"TTF"
12,0.1,857.937048852766,809.660723885257,"TTF"
14,0.1,865.413734225842,805.639372792295,"TTF"
16,0.1,872.328895310336,802.021416355008,"TTF"
18,0.1,878.67005948665,799.007682714138,"TTF"
20,0.1,884.287236008121,797.083813935429,"TTF"
0,0.2,826.383931735464,830.94046081073,"TTF"
2,0.2,832.831177961854,822.747011805463,"TTF"
4,0.2,839.801450848373,817.015294301321,"TTF"
6,0.2,846.943282562371,811.981398322209,"TTF"
8,0.2,853.96259100971,807.654409195854,"TTF"
10,0.2,861.086884603783,803.856772192444,"TTF"
12,0.2,867.961403810281,800.99325436541,"TTF"
14,0.2,874.266042368727,798.554279005472,"TTF"
16,0.2,879.936282393052,796.302039639533,"TTF"
18,0.2,885.31258769075,794.108980310555,"TTF"
20,0.2,890.184705525029,793.099233376448,"TTF"
0,0.3,838.596241444708,814.32523340321,"TTF"
2,0.3,844.600637020583,809.147404071522,"TTF"
4,0.3,850.881721448962,805.774116367754,"TTF"
6,0.3,857.22261871863,802.911490605414,"TTF"
8,0.3,863.557307246785,800.237879014423,"TTF"
10,0.3,869.769138192882,798.034262086265,"TTF"
12,0.3,875.732915334092,796.232898298003,"TTF"
14,0.3,881.123278777525,794.402249238962,"TTF"
16,0.3,886.136095123402,792.82141224635,"TTF"
18,0.3,891.005626272362,791.628630926826,"TTF"
20,0.3,895.393040534883,790.784323549797,"TTF"
0,0.4,848.46493229098,805.028986608331,"TTF"
2,0.4,853.989970100495,801.568377094104,"TTF"
4,0.4,859.777045709683,799.217780511374,"TTF"
6,0.4,865.506461826446,797.255164123573,"TTF"
8,0.4,871.244247442175,795.566331685155,"TTF"
10,0.4,876.772471935556,794.091908714789,"TTF"
12,0.4,881.933204432028,793.068542088018,"TTF"
14,0.4,886.784761317181,791.571380589404,"TTF"
16,0.4,891.408161276455,790.591232143281,"TTF"
18,0.4,895.743497434161,789.788456861728,"TTF"
20,0.4,899.784056839817,789.280479351829,"TTF"
0,0.5,856.67090342236,799.158935198896,"TTF"
2,0.5,861.787122127636,796.807876806313,"TTF"
4,0.5,867.135853841428,795.154090486971,"TTF"
6,0.5,872.382259339028,793.529143033345,"TTF"
8,0.5,877.6176431708,792.516629922189,"TTF"
10,0.5,882.528633654264,791.442719677713,"TTF"
12,0.5,887.205625381829,790.618174285766,"TTF"
14,0.5,891.657346697755,789.583517403869,"TTF"
16,0.5,895.979191671061,788.910452584249,"TTF"
18,0.5,899.913140807341,788.41995141596,"TTF"
20,0.5,903.555048848895,788.085047936054,"TTF"
0,0.6,863.684657727128,795.23379246096,"TTF"
2,0.6,868.428485276702,793.337394425148,"TTF"
4,0.6,873.411133265504,792.203387153344,"TTF"
6,0.6,878.275248078647,791.100168206758,"TTF"
8,0.6,882.985376412238,790.333027023238,"TTF"
10,0.6,887.461531790061,789.653979037184,"TTF"
12,0.6,891.781983798381,788.75514966547,"TTF"
14,0.6,895.938872893027,788.138229181859,"TTF"
16,0.6,899.929275577663,787.589601961729,"TTF"
18,0.6,903.595892488926,787.354492412802,"TTF"
20,0.6,906.983607661372,787.099146195464,"TTF"
0,0,782.393364049808,997.011779123165,"FTF"
2,0,787.106796243486,924.733488167568,"FTF"
4,0,798.310956534739,883.304268408727,"FTF"
6,0,808.139473714284,860.583033737175,"FTF"
8,0,818.829232943344,844.940099625401,"FTF"
10,0,829.248405173362,832.816450354353,"FTF"
12,0,840.053261535369,823.288803594165,"FTF"
14,0,851.226782065276,816.528536097725,"FTF"
16,0,861.303621648198,811.927090618268,"FTF"
18,0,870.32055716587,808.370258251466,"FTF"
20,0,877.314694667285,804.048180377777,"FTF"
0,0.1,810.775355932073,860.340641845473,"FTF"
2,0.1,817.475023902531,847.000970696251,"FTF"
4,0.1,825.074290942353,836.460089912686,"FTF"
6,0.1,833.251104496799,828.140334676343,"FTF"
8,0.1,841.40686418795,821.48408097359,"FTF"
10,0.1,849.567464796254,815.244117737256,"FTF"
12,0.1,857.974460739433,810.13530630768,"FTF"
14,0.1,865.421830316259,805.870758113303,"FTF"
16,0.1,872.358225196171,802.096997865401,"FTF"
18,0.1,878.739277298132,799.094497194727,"FTF"
20,0.1,884.358189880917,797.114981339217,"FTF"
0,0.2,826.650167416393,829.849813371672,"FTF"
2,0.2,832.998143069313,822.145799026784,"FTF"
4,0.2,839.947787648082,816.44219197451,"FTF"
6,0.2,847.041411434616,812.465029400385,"FTF"
8,0.2,854.034980334588,808.538986859816,"FTF"
10,0.2,861.115321248331,804.431032524968,"FTF"
12,0.2,867.989069019758,801.275853976624,"FTF"
14,0.2,874.28207334753,798.703700902182,"FTF"
16,0.2,879.965445053525,796.368081931825,"FTF"
18,0.2,885.413609112452,794.328450994057,"FTF"
20,0.2,890.244064735211,793.144117937662,"FTF"
0,0.3,838.809090552092,814.589019120224,"FTF"
2,0.3,844.749888239945,809.452253155504,"FTF"
4,0.3,851.009178127526,805.771254790009,"FTF"
6,0.3,857.288211761235,803.581358553287,"FTF"
8,0.3,863.59584224899,800.685217084821,"FTF"
10,0.3,869.771307226361,798.501003159986,"FTF"
12,0.3,875.729149853507,796.44653785821,"FTF"
14,0.3,881.111760220067,794.619343042298,"FTF"
16,0.3,886.193495568595,793.051424142845,"FTF"
18,0.3,891.03305124043,791.716774201615,"FTF"
20,0.3,895.421814053393,790.848782487343,"FTF"
0,0.4,848.63761712611,805.801219990361,"FTF"
2,0.4,854.126763804072,802.220583358613,"FTF"
4,0.4,859.848086940732,799.665610614667,"FTF"
6,0.4,865.570715607678,797.744234223961,"FTF"
8,0.4,871.270321710901,795.915334054018,"FTF"
10,0.4,876.786551589844,794.370546053354,"FTF"
12,0.4,881.939915731261,793.154175278066,"FTF"
14,0.4,886.789336251671,791.767231338082,"FTF"
16,0.4,891.431043449807,790.660288569637,"FTF"
18,0.4,895.755625033852,789.973754461079,"FTF"
20,0.4,899.801801548159,789.322123023777,"FTF"
0,0.5,856.81242462122,799.830631176212,"FTF"
2,0.5,861.908476603462,797.388471814887,"FTF"
4,0.5,867.183050004682,795.54944487608,"FTF"
6,0.5,872.450431299334,794.053819313617,"FTF"
8,0.5,877.634115831171,792.822835023899,"FTF"
10,0.5,882.506863869189,791.890085605061,"FTF"
12,0.5,887.213826578225,790.704702246815,"FTF"
14,0.5,891.668627627906,789.640002543278,"FTF"
16,0.5,895.991728686865,788.983850770698,"FTF"
18,0.5,899.91116305086,788.604792150382,"FTF"
20,0.5,903.56110181262,788.124836141423,"FTF"
0,0.6,863.78967078798,795.701892141606,"FTF"
2,0.6,868.55183882011,793.856696411224,"FTF"
4,0.6,873.484286123497,792.735079611143,"FTF"
6,0.6,878.328258236308,791.35797609042,"FTF"
8,0.6,883.008157388271,790.562934859521,"FTF"
10,0.6,887.468181188055,789.859829132613,"FTF"
12,0.6,891.796648798899,788.97618327921,"FTF"
14,0.6,895.953569430372,788.199364186732,"FTF"
16,0.6,899.95395933915,787.811327179593,"FTF"
18,0.6,903.603484298208,787.51579614989,"FTF"
20,0.6,906.990926892632,787.131645570802,"FTF"
0,0,944.748993584522,818.093261974375,"TFF"
2,0,945.923608614906,797.388183180799,"TFF"
4,0,948.660088121384,786.733266835733,"TFF"
6,0,949.617320259376,786.661771126976,"TFF"
8,0,950.396531662848,787.561034414118,"TFF"
10,0,951.394092611569,788.733952814712,"TFF"
12,0,952.476290379054,789.960373072731,"TFF"
14,0,953.579192442749,791.098585657078,"TFF"
16,0,954.848942708657,792.430043319315,"TFF"
18,0,956.278733239953,793.973356428042,"TFF"
20,0,957.756204026172,795.438171044866,"TFF"
0,0.1,961.431655615231,789.55462590964,"TFF"
2,0.1,962.622998043561,790.086513282573,"TFF"
4,0.1,963.839247118283,790.896152236153,"TFF"
6,0.1,964.990345476878,791.86935436252,"TFF"
8,0.1,966.193681427815,792.942138028242,"TFF"
10,0.1,967.419377037484,794.19015689555,"TFF"
12,0.1,968.706323346,795.513159926148,"TFF"
14,0.1,970.054276574165,796.910773661971,"TFF"
16,0.1,971.450098358738,798.356942384432,"TFF"
18,0.1,972.663760735175,799.4646516839,"TFF"
20,0.1,973.782528642542,800.509136765928,"TFF"
0,0.2,972.983877946782,797.288442896908,"TFF"
2,0.2,974.070975349584,797.938275931856,"TFF"
4,0.2,975.160082191768,798.754857664655,"TFF"
6,0.2,976.233116351612,799.686939023446,"TFF"
8,0.2,977.311831555708,800.60387759656,"TFF"
10,0.2,978.423774907218,801.563790396432,"TFF"
12,0.2,979.525750916183,802.632610179317,"TFF"
14,0.2,980.659364938262,803.73981749847,"TFF"
16,0.2,981.8245466276,804.885198672176,"TFF"
18,0.2,982.85863847648,805.838292273332,"TFF"
20,0.2,983.800460557328,806.667222792332,"TFF"
0,0.3,980.751782606317,802.626919976654,"TFF"
2,0.3,981.718988697055,803.251608399641,"TFF"
4,0.3,982.683285148645,803.978259506683,"TFF"
6,0.3,983.637393386468,804.794718334878,"TFF"
8,0.3,984.603697389266,805.61636387883,"TFF"
10,0.3,985.578234697773,806.435430990208,"TFF"
12,0.3,986.559580926248,807.308498849238,"TFF"
14,0.3,987.536726770061,808.230650765835,"TFF"
16,0.3,988.533453978303,809.176249436125,"TFF"
18,0.3,989.447459353381,809.996120787224,"TFF"
20,0.3,990.269251092069,810.702768618443,"TFF"
0,0.4,986.385572913292,806.402642943477,"TFF"
2,0.4,987.256942630304,806.98455112484,"TFF"
4,0.4,988.123443324415,807.641156366992,"TFF"
6,0.4,988.982785855691,808.365073505179,"TFF"
8,0.4,989.857885980514,809.111720698387,"TFF"
10,0.4,990.729400985712,809.83947368794,"TFF"
12,0.4,991.615396307684,810.576444747461,"TFF"
14,0.4,992.482889098146,811.371565679441,"TFF"
16,0.4,993.360707878576,812.182834906937,"TFF"
18,0.4,994.167487679302,812.89591323967,"TFF"
20,0.4,994.919866658826,813.543994993925,"TFF"
0,0.5,990.740947858225,809.251819027815,"TFF"
2,0.5,991.536561859048,809.79449071236,"TFF"
4,0.5,992.3266921621,810.395550095062,"TFF"
6,0.5,993.111052062357,811.050386547889,"TFF"
8,0.5,993.907342561176,811.731487443264,"TFF"
10,0.5,994.704558561663,812.392020828224,"TFF"
12,0.5,995.50570109186,813.053977289516,"TFF"
14,0.5,996.301826557401,813.746959125479,"TFF"
16,0.5,997.093172385693,814.467062476278,"TFF"
18,0.5,997.820750525052,815.103137051185,"TFF"
20,0.5,998.51515489626,815.701703472626,"TFF"
0,0.6,994.264293441601,811.518189433307,"TFF"
2,0.6,994.998638159261,812.027165832564,"TFF"
4,0.6,995.726449286685,812.591026836829,"TFF"
6,0.6,996.450060954832,813.19196518014,"TFF"
8,0.6,997.183428248902,813.806995115912,"TFF"
10,0.6,997.922039268706,814.422487537693,"TFF"
12,0.6,998.656796903959,815.026086309957,"TFF"
14,0.6,999.394594609916,815.646823079127,"TFF"
16,0.6,1000.11911748017,816.299952038472,"TFF"
18,0.6,1000.78519290859,816.877988523935,"TFF"
20,0.6,1001.43109579588,817.435013806392,"TFF"
0,0,949.398801748838,826.510045313264,"FFF"
2,0,950.534245250627,805.753636234401,"FFF"
4,0,953.2015534407,794.49009624193,"FFF"
6,0,954.478253390826,793.856191777623,"FFF"
8,0,955.247040917348,794.822309977107,"FFF"
10,0,956.23079716517,796.053341064353,"FFF"
12,0,957.428859494721,797.548058345573,"FFF"
14,0,958.554195651998,798.737739586961,"FFF"
16,0,959.774733627238,799.968456906529,"FFF"
18,0,960.925066017495,800.791482682949,"FFF"
20,0,962.159750267136,801.561298383861,"FFF"
0,0.1,966.266484604624,795.25982462841,"FFF"
2,0.1,967.456705066169,795.779921453035,"FFF"
4,0.1,968.655101617925,796.666456065335,"FFF"
6,0.1,969.853227258412,797.776870901597,"FFF"
8,0.1,971.051189003351,798.848834592311,"FFF"
10,0.1,972.254113803377,800.074681874317,"FFF"
12,0.1,973.511358121474,801.378299303626,"FFF"
14,0.1,974.823334315773,802.76121037744,"FFF"
16,0.1,976.192770799123,804.211769184622,"FFF"
18,0.1,977.538429480933,805.587850270594,"FFF"
20,0.1,978.656230710302,806.522042851843,"FFF"
0,0.2,977.786633966414,802.628394437768,"FFF"
2,0.2,978.857849886163,803.267859645754,"FFF"
4,0.2,979.924188669692,804.102930181093,"FFF"
6,0.2,980.986713468996,805.050443714319,"FFF"
8,0.2,982.085813451421,806.038053423295,"FFF"
10,0.2,983.166323138882,806.980434020118,"FFF"
12,0.2,984.241215948148,808.006583001702,"FFF"
14,0.2,985.330000928492,809.08594314077,"FFF"
16,0.2,986.447380413013,810.198919934541,"FFF"
18,0.2,987.539815135264,811.243665283287,"FFF"
20,0.2,988.498588497587,812.064366405887,"FFF"
0,0.3,985.482568360362,807.735415410257,"FFF"
2,0.3,986.424396850282,808.339048024981,"FFF"
4,0.3,987.358756126117,809.075763714933,"FFF"
6,0.3,988.290514985786,809.881512470247,"FFF"
8,0.3,989.239467850742,810.719710519132,"FFF"
10,0.3,990.194065322696,811.548112926185,"FFF"
12,0.3,991.146938466449,812.363661229622,"FFF"
14,0.3,992.074566048158,813.248416295546,"FFF"
16,0.3,993.027326806163,814.152108582484,"FFF"
18,0.3,993.931194728414,814.980615512448,"FFF"
20,0.3,994.76560229443,815.712274413259,"FFF"
0,0.4,991.016416875561,811.335799570331,"FFF"
2,0.4,991.854018163078,811.890587750562,"FFF"
4,0.4,992.685170692436,812.540868381766,"FFF"
6,0.4,993.513014732311,813.243506028762,"FFF"
8,0.4,994.352429989224,813.969157567841,"FFF"
10,0.4,995.206818170979,814.709171610216,"FFF"
12,0.4,996.054906181574,815.404696120914,"FFF"
14,0.4,996.881601948896,816.146167060235,"FFF"
16,0.4,997.704801307462,816.915863496533,"FFF"
18,0.4,998.490201982396,817.613840295441,"FFF"
20,0.4,999.229135138195,818.265010853654,"FFF"
0,0.5,995.257000324287,814.027540761895,"FFF"
2,0.5,996.012773628268,814.539248893075,"FFF"
4,0.5,996.763606804893,815.121683791269,"FFF"
6,0.5,997.510267168807,815.747586595198,"FFF"
8,0.5,998.265519896328,816.390902775532,"FFF"
10,0.5,999.041699142083,817.047799594459,"FFF"
12,0.5,999.797972161625,817.677773843861,"FFF"
14,0.5,1000.55057743606,818.316822058438,"FFF"
16,0.5,1001.28422581805,818.989658592784,"FFF"
18,0.5,1001.9844073952,819.599805396791,"FFF"
20,0.5,1002.64380842319,820.177666721462,"FFF"
0,0.6,998.658138282403,816.145956602239,"FFF"
2,0.6,999.348522062493,816.6206302627,"FFF"
4,0.6,1000.03493635295,817.150192379596,"FFF"
6,0.6,1000.7169352533,817.716880171107,"FFF"
8,0.6,1001.41137304155,818.299034048545,"FFF"
10,0.6,1002.10914072401,818.889533454958,"FFF"
12,0.6,1002.80397342969,819.468134571944,"FFF"
14,0.6,1003.4938462508,820.035031179221,"FFF"
16,0.6,1004.1601642827,820.634494718851,"FFF"
18,0.6,1004.79525180577,821.180825365603,"FFF"
20,0.6,1005.39000406499,821.697418281966,"FFF"
0,0,293.952681130875,1465.06500416229,"TTT"
2,0,466.618242515199,1240.08212297025,"TTT"
4,0,572.423314214544,1196.92989086014,"TTT"
6,0,639.71461500164,1179.97376217644,"TTT"
8,0,687.53554781219,1169.52451983368,"TTT"
10,0,726.32188703836,1153.33581951115,"TTT"
12,0,753.576686866277,1143.90428795109,"TTT"
14,0,771.847342560092,1140.64816553725,"TTT"
16,0,783.383348760737,1136.55567035393,"TTT"
18,0,794.376437804855,1136.45468318382,"TTT"
20,0,803.790205029882,1137.05986588877,"TTT"
0,0.1,555.52965038396,1181.26697490949,"TTT"
2,0.1,620.065689109176,1167.52785616375,"TTT"
4,0.1,671.338957381102,1159.2161085348,"TTT"
6,0.1,708.704193141197,1151.49212255192,"TTT"
8,0.1,738.947107532573,1142.69770998114,"TTT"
10,0.1,762.18213366121,1139.40936224719,"TTT"
12,0.1,777.035168590842,1137.22490423163,"TTT"
14,0.1,787.957109257959,1134.57029943778,"TTT"
16,0.1,797.455052486469,1133.83169468303,"TTT"
18,0.1,805.799936442654,1134.11812307308,"TTT"
20,0.1,813.246188193513,1135.04771987374,"TTT"
0,0.2,622.949115595848,1160.48174464256,"TTT"
2,0.2,669.089498753677,1152.57892952221,"TTT"
4,0.2,706.555335750876,1146.77494120718,"TTT"
6,0.2,737.285827534983,1141.9910418314,"TTT"
8,0.2,760.82678234566,1137.77325877249,"TTT"
10,0.2,777.594957639871,1136.272883638,"TTT"
12,0.2,789.050780008978,1134.63777935211,"TTT"
14,0.2,798.569591530296,1133.7298320107,"TTT"
16,0.2,806.889999974974,1133.55765362975,"TTT"
18,0.2,813.993106087119,1133.91969666566,"TTT"
